likes,about_post,date,type,comments,tagged_names
473115.0, jacquelinef143 Verified Capturedbymydaddyin#mydubai🌈#UAEgetsRAW#luluhypermarkets ,"APRIL 4, 2018",post,494.0,  @remodsouza @beingsalmankhan
856820.0, jacquelinef143 Verified 🌈❤️⭐️thankyou#abudhabiyouweresoamazingandsupportiveyesterday! #UAEgetsRAW seeyoutoday#dubai❤️ 157w,"APRIL 2, 2018",post,998.0,  @remodsouza @harjeetsphotography
866528.0, jacquelinef143 Verified Myunicorn🦄💜 #jerusalem#pomegrantejuice 157w,"APRIL 1, 2018",post,2221.0,  @beingsalmankhan
973961.0, jacquelinef143 Verified Thebestspaintheworld!!TheDeadSea❤️withmybabies  ,"MARCH 31, 2018",post,519.0, 
1726154.0, jacquelinef143 Verified Lettheoneamongyouwhois‘withoutsin’castthefirststone❤️mymostimportantlifelessonfromJesus..#jerusalem 157w,"MARCH 28, 2018",video,5025.0, 
991878.0, jacquelinef143 Verified MysaviourJesusChrist⭐️💛🙏IwaslostbutnowI’mfound.. 157w,"MARCH 21, 2018",post,2504.0, 
734189.0, jacquelinef143 Verified TimeforJudwaa2x2!!!Withmybabies🌈🌸💖 159w,"MARCH 20, 2018",post,1301.0,  @beingsalmankhan ・・・ Jessica: @jacquelinef143 @SKFilmsOfficial @Tips 135w
739937.0, jacquelinef143 Verified It'sawrapin thankyou   forputtingupwithmeinthese2monthsofcraziness❤️❤️ 159w,"MARCH 19, 2018",post,2387.0,  @beingsalmankhan ・・・ Is @tips @SKFilmsOfficial 135w
809805.0, jacquelinef143 Verified Andit'sawrapon#judwaa2promotionswiththeoneandonly on#bigboss💃🏻💃🏻thankyouforloveandsupportalways😘 159w,"MARCH 19, 2018",post,2722.0,  @11AM! #SajidNadiadwala tigerjackieshroff @Dishapatani @khan_ahmedasas @manishmalhotra05 @shaanmu @ganeshacharyaa @NadiadwalaGrandson @foxstarhindi @TSeries.official
1003142.0," jacquelinef143 Verified TagteamTAAPJAC andI😜😜 flyingsolo❤️gonnamissthesepromotions,2daysto#judwaa2 159w","MARCH 18, 2018",post,2471.0,  @shaanmu @nileshvede @kuldeepshashi 135w
2588766.0, jacquelinef143 Verified Alwaysbeyourcrazyself anddoTanTannaTaneverywhereyougo💖📸yogenshah 160w,"MARCH 17, 2018",video,3321.0,  @shaanmu @nileshvede @kuldeepshashi 135w
1028093.0, jacquelinef143 Verified 💖💖💖#speechless 160w,"MARCH 16, 2018",post,2471.0,  @tigerjackieshroff @dishapatani @ganeshacharyaa @khan_ahmedasas @manishmalhotra05 @shaanmu @foxstarhindi @nadiadwalagrandson @tseries.official
1835834.0, jacquelinef143 Verified Introducingthese2craziestothehighvoltagepowerofmynewfav'kirakira'app!Andofcoursewhatelsetodowhenyouallinalifttogether!#oonchihaibuilding-#gqawards2017 160w,"MARCH 11, 2018",video,3321.0, 
1016981.0, jacquelinef143 Verified Awww!!Youcalledmeyourmuse🌈⭐️ #gqawardssohumbledandhappyforyou😍  ,"MARCH 11, 2018",post,4105.0,  @akramcassim @cjs_srilanka @supersonex @biancahartkopf @sureshnatrajan
880465.0," jacquelinef143 Verified Whatanhonouritwastomeetyou,thereal'dada'⭐️❤️hetotallyrocked#oonchihaibuildingonstagewithus!!#sauravganguly#judwaa2#kolkata 160w","FEBRUARY 27, 2018",post,1519.0,  @jacquelinef143 Verified amateurridersclub
2233977.0, jacquelinef143 Verified HerewearesohappyinKolkataaswethinkweareheadingbackhometoMumbai...cutto9hourslaterwelandinHyderabadstillstranded!!Plsstaysafeeveryone❤️ 161w,"FEBRUARY 26, 2018",video,2902.0, 
745766.0, jacquelinef143 Verified Look rescuedbyourhero!!Nexttimeyouhavetowalkthroughankledeepwaterjustcall ⛈Andsoitbegins!#Judwaa2📸yogenshah 161w,"FEBRUARY 25, 2018",post,1184.0, 
542009.0, jacquelinef143 Verified Noonedoesitlikeyou 💃🏻On Spicewiththislegend 162w,"FEBRUARY 24, 2018",post,2363.0, 
468211.0, jacquelinef143 Verified Whenyourfamilyarealsoyourbestfriends🌈💋❤️missingour #geripoo 162w,"FEBRUARY 22, 2018",post,1946.0, 
697689.0, jacquelinef143 Verified ⭐️      ,"FEBRUARY 19, 2018",post,1719.0,  @nileshvede
221949.0, jacquelinef143 Verified Catchingupwithmyoldfriend#bentlyboy🌷 163w,"FEBRUARY 16, 2018",post,1694.0, 
846837.0, jacquelinef143 Verified It's#judwaa2month😈  ,"FEBRUARY 9, 2018",post,4539.0,  @akshaykumar @sonamkapoor
664781.0, jacquelinef143 Verified गणेशचतुर्थीकीहार्दिकशुभकामनाएं✨Maythedestroyerofevilgraceyouwithpeaceandlove⭐️⭐️Andblessingsbeshowereduponyoufromheavenupabove!Loveyou 💫 164w,"JANUARY 22, 2018",post,1864.0,  @dabbooratnani @manishadratnani
466393.0, jacquelinef143 Verified Bliss🌈⭐️💜#agentlemanouttoday!!!! 164w,"JANUARY 11, 2018",post,2124.0, 
619210.0," jacquelinef143 Verified Just1daytogo!It'sbeensuchafantasticjourney💗Raj+DKI'msogladyousawKavyainme,becauseIseealotofmyselfinher!! you'llalwaysbeatruegentlemaninmyeyes💖💖 thanksforalwaysbringingthecrazyyyy😜 maythisbethefirstofmany📽😃andtoalltheawesomebeautifulpeoplepartof#agentlemanwithme,Iloveyouandamsogratefultoallthatyou'vedone!! 164w","JANUARY 1, 2018",post,15500.0, 
886900.0, jacquelinef143 Verified It'sfinallyawraporsowethought😝😝Westillhadtoshoot#bandookmerilaila😃❤️1dayto#agentleman#25thaugustyaayyyyyyyy ,"DECEMBER 31, 2017",post,3326.0, 
578579.0, jacquelinef143 Verified Yay!Myfavtoo♥️ 164w,"DECEMBER 31, 2017",post,3352.0, 
690988.0," jacquelinef143 Verified The'risky'directorsRajandDK!Lovetheseguys,thanksformakingKavyasoawesomeandcontrollingmesomuch💜💜💜3daysto#agentleman 165w","DECEMBER 29, 2017",post,12500.0, 
288274.0, jacquelinef143 Verified Toomuchgeniustohandlewiththese2  ⭐️💫 165w,"DECEMBER 29, 2017",post,2452.0, 
740731.0, jacquelinef143 Verified Heisatruetrueinspirationtobearound..honouredtowalkforyou ♥️ howareyousogoodlooking???Bighug!!😘😘 165w,"DECEMBER 29, 2017",post,3359.0, 
724452.0, jacquelinef143 Verified Only7daystogo (swipelefttoseethe♥️)#agentleman#25thaugust#miamimemories 165w,"DECEMBER 28, 2017",post,2311.0, 
1807407.0, jacquelinef143 Verified Traffic-stoppingredkindaday💋 CatchmeliveonTwitterfromthe#BlueRoominafewminutes!! 165w,"DECEMBER 27, 2017",video,3359.0,  @beingsalmankhan
542556.0, jacquelinef143 Verified Stolemeapieceoftherainbow💜💙💚💛❤️styledby  💄 📸 ,"DECEMBER 26, 2017",post,1058.0, 
774842.0, jacquelinef143 Verified Iliveforthesemoments!!ThankyouNMcollege#umangforgivingussomuchlove♥️♥️thankyouteam#agentlemanforworkingyourbuttsoff💋#promotions#9daystoagentleman#25thaugust 165w,"DECEMBER 25, 2017",post,1999.0,  @pehlay_akshar
263727.0, jacquelinef143 Verified Mylooktodayfor#bandookmerilailalaunch♥️myfavsongofthefilm#agentlemanhopeyouguysloveitasmuchasIdo!Outnow!!!Myloves   ,"DECEMBER 23, 2017",post,1050.0,  @thebodyshopindia
703498.0, jacquelinef143 Verified Woohooo!Just1hourtogofor#BandookMeriLaila!Excitedmuch     #AGentlemanSundarSusheelRisky#RajNidimoru#KrishnaDK#SexyAction 166w,"DECEMBER 22, 2017",post,3793.0, 
467929.0, jacquelinef143 Verified Thankyou#Ahmedabad♥️hadablastattheProKabaddimatchtoday! yousangthenationalanthemsowelltoday#bighug⭐️#happyindependencedayindia🇮🇳🇮🇳 166w,"DECEMBER 21, 2017",post,2636.0, 
711622.0, jacquelinef143 Verified Hadthepleasureofworkingwiththismadman soexcitedforhisworkshoptomoalongwithmyfav bethereguysit'sgonnabeawesome🖤🖤 166w,"DECEMBER 20, 2017",post,4759.0,  @darsarahighfashion @chandiniw @sandhyashekar @amitthakur_hair
789907.0, jacquelinef143 Verified Thereisalwaystimeforaphotoshootinabathtub#promotions#agentleman#25thaugust📸    ,"DECEMBER 19, 2017",post,3478.0,  @zeecineawards
248781.0, jacquelinef143 Verified Withtheoriginaldiscodancer!Mithunda🕺🕺#thedramacompany#bandookoutsoon 166w,"DECEMBER 17, 2017",post,3524.0,  @thebodyshopindia
534745.0," jacquelinef143 Verified #danceplus3isonanotherlevel!!!Thankyou      andallthecontestants,youguysrock!!Dress styledby   📸 ","DECEMBER 12, 2017",post,3691.0,  @kaemasutra @dharshanmunidasa @shangrilacolombo
594390.0, jacquelinef143 Verified Readyforyou#danceplus3 ⭐️ 166w,"DECEMBER 11, 2017",post,7503.0,  @amitthakur_hair @sonaakshiraaj @anilc68 149w
744865.0," jacquelinef143 Verified #tokyo🇯🇵❤️🐉ありがとうございました1.ShinjukuGoldenGai2.Shubuya3.Lostintranslation4.Womb(donottrythefreedrinks)5. ⭐️⭐️loveyou 💛andthankyoueveryoneforthebirthdaywishes,wouldn'thavebeencompletewithoutyourlove💋#homebound 166w","DECEMBER 11, 2017",post,2680.0,  @taruntahiliani @chandiniw @amitthakur_hair @Anilc68 @tianakamtephotography 149w
534092.0, jacquelinef143 Verified Wakingupin#tokyolike'what?itsmybirthday?!!'❤️💛💚💙💜 166w,"DECEMBER 8, 2017",post,1741.0, 
482005.0, jacquelinef143 Verified Canyouspotme??#harajuku#tokyo👘❤️ 166w,"DECEMBER 8, 2017",post,1948.0, 
432692.0, jacquelinef143 Verified TouchdownTokyo🇯🇵🐉🍭 166w,"DECEMBER 8, 2017",post,2824.0, 
845388.0, jacquelinef143 Verified Shegotaticketstamponherface thankstome!!!🤣Whereareweoffto???🌈💖 166w,"DECEMBER 6, 2017",post,6124.0,  @lanaroxy 150w
692334.0, jacquelinef143 Verified Forsomestrangereasonatradiotrailstodayallwedidwaspoledanceoratleasttryto!☮️♐️ 166w,"DECEMBER 5, 2017",post,4162.0,  @chandiniw @shaanmu @💖💖 👗stephanerolland_paris 💎 @niravmodijewels 👛 @judithleiberny 📷 @tianakamtephotography 150w
522945.0," jacquelinef143 Verified ChhotaRam,mymodelfortheday🍄 166w","DECEMBER 4, 2017",post,3519.0, 
814522.0, jacquelinef143 Verified Iwillobviouslyhaveapinkcouch🎀 CASA 167w,"DECEMBER 2, 2017",post,4956.0, 
1417216.0, jacquelinef143 Verified Welcomehomeeveryone!!Thanks  💜💜forthisawesomecover! finallywemadeitahome!!!  andtherestoftheteambigbighug💟 167w,"DECEMBER 2, 2017",video,1030.0,  @sonamkapoor @jiteshpillaai @filmfare @chandiniw @shaanmu
1223761.0, jacquelinef143 Verified Myhighschoolnicknamewashyena💟💜 167w,"DECEMBER 1, 2017",video,3519.0,  @jacquelinef143 Verified rawpressery
618496.0, jacquelinef143 Verified Somedaysyouexcelsomedaysyoudon'tbuteverydayyougrow#polefitness 🌈💜 167w,"NOVEMBER 30, 2017",post,4956.0, 
845434.0, jacquelinef143 Verified Hey cheerupwejusthavelike50moreinterviewstodo#agentleman#promotions 167w,"NOVEMBER 29, 2017",post,1030.0,  @wizkhalifa @f1 @shirinmorani @oudaysingh 150w
298155.0, jacquelinef143 Verified Pinkhair💓pinkmakeupday   #promotions#agentleman 167w,"NOVEMBER 27, 2017",post,3293.0, 
325040.0," jacquelinef143 Verified #miumiunotimpressedatallwithmyphotoshootsessionthismorning,lastpicsaysitall😾😺😹 167w","NOVEMBER 26, 2017",post,8719.0,  @remodsouza @kamera002 151w
234151.0, jacquelinef143 Verified Here'safunkaraokesongthatwilllightupanyofficeparty!😉#Chandralekhaout   #AGentlemanSundarSusheelRisky#RajNidimoru#KrishnaDK 167w,"NOVEMBER 23, 2017",post,3493.0,  @ithinkfitness 151w
299767.0, jacquelinef143 Verified TotheloveliestpersonIhadsuchaballshooting#judwaa2withyou!!FromPunjabiclassestoeatinglotsofcake!!Here'swishingyouanamazeballssssbday 💘 168w,"NOVEMBER 22, 2017",post,3158.0,  @ashieshshah 151w
303409.0, jacquelinef143 Verified IhadaparttimejobasawaitresswhenIwas14..Thissurebroughtbackmemories!!CanItakeyourorderpls!! rocks!!!!#healthy#happy#fit💟💟💟 168w,"NOVEMBER 21, 2017",post,2326.0,  @varundvn 152w
1143955.0," jacquelinef143 Verified In2hours,KavyawillshowyouGaurav’sfunside!#BaatBanJaye😄☀️   #rajnidimoru#krishnadk#AGentlemanSundarSusheelRisky 168w","NOVEMBER 19, 2017",post,457.0,  @lanaroxy
427190.0, jacquelinef143 Verified Andfirstwestretch!!!!#morningworkout#mauritius#judwaa2 169w,"NOVEMBER 17, 2017",post,211.0,  @dharshanmunidasa @kaemasutra @shangrilacolombo
759795.0, jacquelinef143 Verified #3yearsofkick  whereitallbegan#forevergrateful🙏🙏🙏 169w,"NOVEMBER 17, 2017",post,181.0,  @kaemasutra @shangrilacolombo
537963.0, jacquelinef143 Verified Beachvibespinkandpurple💜💖💜#mauritius#judwaa2 169w,"NOVEMBER 15, 2017",post,211.0,  @jacquelinef143 Verified malini_banerji
354301.0, jacquelinef143 Verified Whenyoufinallyfindyourdrinkingpartner (waterwithasliceoflemonservedinawineglass)andyouandyoursoulsistaaretwinning #judwaa2girls#mauritius🌺🌺 169w,"NOVEMBER 15, 2017",post,286.0,  @elleindiaofficial @taruntahiliani @shaanmu @sureshnatarajan.in 153w
2371695.0, jacquelinef143 Verified Soit'stheendofmy7dayjuicecleanse!!Ididthemastercleansefor3daysandthefibrecleansefortheremaining4days(2soupsincluded)Iobviouslyhadcravingsandfeltsuperhungryattimes(missedcoffeealot😭)butrealisedthatwehavealotmorewillpowerthanweknow!It'sanamazingwaytoreconnectwithyourinnervoice!IhadsomuchenergytodayI'vebeenwantingtodoashoutouttoanamazinginspirationofmine forheramazingworkinyogaanywhereanytime(ignoremygoofups😝)!! thanksforthejuices!🕉☮️💟💜 169w,"NOVEMBER 2, 2017",video,251.0, 
641412.0, jacquelinef143 Verified Whenwasthelasttimeyoulookedintosomeone'seyes?Likereallylooked?HappySundayeveryone! 169w,"OCTOBER 29, 2017",post,359.0,  @blenderspridefashiontour @falgunishanepeacockindia @danielbauermakeupandhair 155w
690610.0, jacquelinef143 Verified Finalcountdown!!#DiscoDiscoinjust2hours!   #SachinJigar  #AGentlemanSundarSusheelRisky#RajNidimoru#KrishnaDK 169w,"OCTOBER 22, 2017",post,220.0, 
511260.0, jacquelinef143 Verified Andthemastercleansestartstoday!!Aliquiddetoxisnotonlyamazingforyourbodybutforyourmindtoo!!PlusIhaveabeachsongtoprepfor😋😋wishmeluck🙏 170w,"OCTOBER 20, 2017",post,540.0,  @masabagupta @dandeliondreams.co
796015.0, jacquelinef143 Verified 💪#polefitness ,"OCTOBER 20, 2017",post,6368.0, 
675521.0," jacquelinef143 Verified ‪Comedy,action,romance-it'sallhereee!Checkoutthe3rdposterof#AGentlemanSundarSusheelRisky  #Aug25‬ 170w","OCTOBER 15, 2017",post,2880.0,  @elroyjafernz
1674841.0, jacquelinef143 Verified Burningthemidnightoilwithmy (spotmiumiu)💖 170w,"OCTOBER 14, 2017",video,540.0,  @rawpressery @shaanmu @tanghavri
507317.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 14, 2017",post,6368.0,  @rawpressery 157w
876121.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 14, 2017",video,2880.0,  @rawpressery @luluhypermarkets
526979.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 13, 2017",post,1299.0,  @pinka25
500686.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 13, 2017",post,2585.0,  @samidha_w @pinka25 157w
349119.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 12, 2017",post,4900.0, 
424589.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 11, 2017",post,1515.0, 
439504.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬 171w,"OCTOBER 1, 2017",post,8035.0, 
503605.0, jacquelinef143 Verified #AGentlemanSundarSusheelRisky-trailer'sfinallyoutguys!Jointhecrazyride.Linkinmybio.🎬   ,"SEPTEMBER 30, 2017",post,3326.0,  @sonaakshiraaj @lakshmilehr @shaanmu @anaitashroffadajania
637461.0, jacquelinef143 Verified 💋 171w,"SEPTEMBER 30, 2017",post,2949.0,  @beingsalmankhan
1776997.0," jacquelinef143 Verified #agentlemanwouldn'ttakemeto#Wimbledon,soIbroughtabitofWimbledoninstead😆😉   📸Kamlesh 171w","SEPTEMBER 27, 2017",video,3654.0,  @taapsee @varundvn
642198.0, jacquelinef143 Verified Shootingwiththebosstoday 😎#agentleman 171w,"SEPTEMBER 25, 2017",post,6248.0,  @varundvn
466383.0, jacquelinef143 Verified SundaylovewithMiumiuandDebussy❤️🎼 172w,"SEPTEMBER 24, 2017",post,1943.0,  @shaanmu
700682.0," jacquelinef143 Verified 'Irefusetobeanotherflower,pickedforitsbeautyandthenlefttodie,I'mgonnabewild,difficulttofindandimpossibletoforget'💙 for shoutouttothislegend formakingthisshootspecial! Icouldonlymanagetodothiswithyoubymyside💋 myfavfashionstatement! 💋💋 172w","SEPTEMBER 24, 2017",post,4876.0, 
461898.0, jacquelinef143 Verified Caughtbetweenastrongmindandafragileheart for ,"SEPTEMBER 23, 2017",post,3042.0, 
1064029.0, jacquelinef143 Verified Lifeknowsbest💫 173w,"SEPTEMBER 22, 2017",video,3926.0,  @manishmalhotra05 @shaanmu @rishabhk24 160w
637643.0,  youcompleteme!😘😆❤️can'twaitforthisone!!   ,"SEPTEMBER 22, 2017",post,3042.0, 
767660.0, jacquelinef143 Verified Datenight❤️ congrats  #aarthisawesome💋💋 174w,"SEPTEMBER 20, 2017",post,3926.0, 
513588.0, jacquelinef143 Verified Canyouguesswhatsongwe'rerehearsingfor??#judwaa2  😈😈 174w,"SEPTEMBER 15, 2017",post,1963.0,"  @taapsee, @varundvn"
301547.0, jacquelinef143 Verified There'safaultinmyears💫 174w,"SEPTEMBER 11, 2017",post,2194.0,  @manishmalhotra05!! @india.today
348491.0, jacquelinef143 Verified You'remylife💙💙💙happy63rdbirthday😆#geripoo 175w,"SEPTEMBER 9, 2017",post,4959.0,  @geraldinewalker55
439678.0, jacquelinef143 Verified Longtimenosee💙💙#golendrina ,"SEPTEMBER 5, 2017",post,1038.0,  @feminaindia @sandipandalal @shaanmu @pinka25 @samidha_w @gauravguptaofficial 163w
558434.0, jacquelinef143 Verified Wakingupwith#miumiu💙#sleepyhead 175w,"SEPTEMBER 3, 2017",post,3320.0, 
525291.0, jacquelinef143 Verified Heypretty Rememberthis?!😉happyhappybirthday❤️❤️stillupforthatdate??😅#foreverdate#allthesingleladies 175w,"SEPTEMBER 2, 2017",post,5405.0, 
695957.0, jacquelinef143 Verified ShotinthemostbeautifulEnglishcountrysideforthisone! youmadeitworkeveninrain!! longesteyelashsessioneverbutsoworthit💋checkoutsomestunningpiecesfrom   #june 176w,"SEPTEMBER 1, 2017",post,2851.0,  @varundvn @taapsee 163w
594660.0, jacquelinef143 Verified 💋💋💋 forteachingmeeverythingbollywood!!Loveyouandhappppyyyyybdayyyyy! 177w,"AUGUST 26, 2017",post,2279.0,  @rjanahavi
307098.0, jacquelinef143 Verified ReallymissingmyMiumiurightnow😿Metryingtoconvince and toforgetshootandplaywithmynewfriend❤️#bazaarbridecomingsoon!! 178w,"AUGUST 25, 2017",post,4390.0, 
1426210.0, jacquelinef143 Verified Aquicklittlebrekkiebeforeheadingoutatmyfav#crusshmusttrythebulletproofcoffeehere😍😍😍#organic#yum#healthyaf#bananabagel 178w,"AUGUST 24, 2017",video,1688.0,  @s1dofficial @shaanmu @foxstarhindi
1167636.0, jacquelinef143 Verified FindyourPeterPan💛 178w,"AUGUST 24, 2017",video,3622.0,  @s1dofficial 164w
162490.0, jacquelinef143 Verified Judwaa2Londonschedulewrap!!!#daviddhawan❤️  💃🏻💃🏻💃🏻#familia 178w,"AUGUST 23, 2017",post,749.0, 
985181.0, jacquelinef143 Verified Photocredit #eskimo#varina🍁 179w,"AUGUST 22, 2017",video,869.0, 
414892.0, jacquelinef143 Verified Theinsecthotel🐝🐛🐞🐜#london#natureporn 179w,"AUGUST 21, 2017",post,2273.0,  @karanjohar @manishmalhotra05
504185.0, jacquelinef143 Verified Spotthedifference☮️💟 179w,"AUGUST 21, 2017",post,869.0,  @manishmalhotra05 @adityaroykapoor
1412219.0, jacquelinef143 Verified Hadthebesttimeshootingwiththislovely today💋sendmeyourchoicesfrommysnapchatfortomobabies❤️❤️❤️ 180w,"AUGUST 19, 2017",video,3018.0, 
342074.0, jacquelinef143 Verified ❤️#londonnights 180w,"AUGUST 18, 2017",post,2273.0,  @s1dofficial
1613442.0, jacquelinef143 Verified Reunitedwiththeamazing after#kickand#dishoomnowontoon#judwaa2thanksforthepics💛💛💛 I'mnotevengonnatryandcountthenooffilmswehavedonesobye😜 180w,"AUGUST 18, 2017",video,2779.0,  @shaanmu
562794.0, jacquelinef143 Verified Bieberiscominggggggg!!!!#bieberfeveronthelinebut#judwaa2onmymind!!Liftteribandhai😀  ,"AUGUST 18, 2017",post,1604.0,  @lakshmilehr @anaitashroffadajania @shaanmu @whiskeywomaniya 165w
377617.0, jacquelinef143 Verified WhatdoImean???Findoutsoon😈😈😈 181w,"AUGUST 17, 2017",post,3123.0, 
425951.0, jacquelinef143 Verified ❤️#davidji#judwaa2 181w,"AUGUST 16, 2017",post,1392.0, 
303219.0, jacquelinef143 Verified ThisisgonnabeALOTTTTToffun#judwaa2#daviddhawan  ,"AUGUST 16, 2017",post,2914.0,  @anaitashroffadajania @shaanmu @lakshmilehr 166w
434863.0, jacquelinef143 Verified I'minLondonbabies!Safeandsound💋💋💋 181w,"AUGUST 16, 2017",post,3390.0,  @S1dofficial?! @foxstarhindi @Tseries.official @soulfulSachin @Jigarsaraiya
396638.0, jacquelinef143 Verified Whateveritisdaddyyoustuckwithus!!!Loveyoutothemoonandback!HaveakillerbdayandenjoytheMaldivessssss whydidIteachyouhowtouseFacebook!!!😂😅😜 181w,"AUGUST 15, 2017",post,3667.0,  @s1dofficial
2065473.0, jacquelinef143 Verified Nature..cheaperthantherapy💛🌎⭐️#escape 182w,"AUGUST 14, 2017",video,1108.0,  @bensoyza @karishmachavan
358826.0, jacquelinef143 Verified Anawesomeshadeoflipstickcanmakeanyoutfitwork!!#sydneyamaryllusfrom isdefinitelymyshadeforthesummer💋💋plusit's100%veganandcrueltyfree!!🐵🐥🐷🐰#mattelipliquid#go-vegan#signaturecollection 182w,"AUGUST 14, 2017",post,1936.0,  @whiskeywomaniya @anaitashroffadajania @shaanmu @lakshmilehr 166w
1131171.0, jacquelinef143 Verified Meanwhileon#earthday...#miumiu😂😂 182w,"AUGUST 13, 2017",video,3194.0, 
387967.0, jacquelinef143 Verified Welcometomyworldofrose🌷🌷lovethiscollection #britishrose 182w,"AUGUST 13, 2017",post,1480.0,  @remodsouza @s1dofficial @mohanshakti @punitjpathak @dharmesh0011 @raghavjuyal @hasanhejazi @anaitashroffadajania @lakshmilehr @shaanmu @whiskeywomaniya 166w
637448.0, jacquelinef143 Verified Ourpromisetoyou #RawxJF#GreenWarrior#allgoodnobad 183w,"AUGUST 13, 2017",post,1268.0,  @remodsouza
212022.0," jacquelinef143 Verified Allpoweredupforthebigdaywith Thenewsisout,I'mALLIN!💚#GreenWarrior#BossLady#RawxJF 183w","AUGUST 12, 2017",post,909.0,  @aman_tokyo @pali.india
538557.0, jacquelinef143 Verified Hehasrisen#happyeaster🙏 183w,"AUGUST 11, 2017",post,3867.0, 
329691.0, jacquelinef143 Verified #goodnight🌙 183w,"AUGUST 10, 2017",post,3244.0, 
535940.0," jacquelinef143 Verified ඔබසැමටසාමයසතුටහාසෞභාග්‍යයපිරිවාසනාවන්තසිංහලහාහින්දුඅලුත්අවුරුද්දක්වේවා. 💛💛💛 மலர்ந்துள்ள#ஹேவிளம்பிசித்திரை#புதுவருடம்மக்கள்மனதிற்குமனநிறைவையும்,மகிழ்ச்சியையும்அள்ளித்தரும்சுபீட்சமானநல்ஆண்டாகஅமையட்டும். 🇱🇰🇱🇰🇱🇰 AveryHappySinhalaandTamilNewYearSriLanka!Maytheyearaheadbefullofprosperity,goodwillandgoodcheer! 183w","AUGUST 10, 2017",post,1534.0, 
1050011.0, jacquelinef143 Verified ❤️#goldenpetalawards     ,"AUGUST 9, 2017",video,3867.0,  @pali.india
342400.0,  isturningmysquadintoecochampions!🌍RAWcycleisanattempttoreduceourcarbonfootprintbyturningplasticpetbottlesintot-shirts🔁💚💚💚can'twaittotrythenewdetoxcharcoaljuices!! 184w,"AUGUST 9, 2017",post,3244.0, 
408873.0, jacquelinef143 Verified Iloveyou#happybirthday ❤️#mummypoo❤️❤️ 184w,"AUGUST 9, 2017",post,1534.0, 
340858.0, jacquelinef143 Verified Can'twaittomeetyouall💛#meetJFwithSrilankan 185w,"AUGUST 9, 2017",post,3447.0,  @vogueindia
323157.0, jacquelinef143 Verified Ok didn'tseethisonecomingbutyaI'lltakeit😜biggggglovegoingouttothosewhovoted💋💋💋you'resexyandyouknowit😘😘   youguysshouldbeinthatlist❤️️ 185w,"AUGUST 9, 2017",post,1308.0,  @vogueindia @anaitashroffadajania @ashieshshah @shaanmu @taras84
144663.0, jacquelinef143 Verified Myspiritanimal🦁#leo 185w,"AUGUST 8, 2017",post,1698.0, 
2542681.0, jacquelinef143 Verified Themoststunning#rekhaji❤️#asiaspaawards2017 185w,"AUGUST 8, 2017",video,2930.0,  @lanaroxy
414921.0, jacquelinef143 Verified Themoststunning#rekhaji❤️#asiaspaawards2017 185w,"AUGUST 7, 2017",post,3348.0,  @s1dofficial
380192.0, jacquelinef143 Verified Thisyearmarksamajormilestone-turnsoutwe'veclocked70yearsofcommercialflightsbetweenSriLankaandIndia😀Tomarktheoccasion isgivingfiveofyouachancetocomehangoutwithme!!Hitthelinkinmybio👆🏼toenterthecontest!!Can'twaittomeetallthewinners!!💋💋💋 186w,"AUGUST 6, 2017",post,656.0,  @💗💗shaanmu @anaitashroffadajania @lakshmilehr
401342.0, jacquelinef143 Verified Hadthemostamazingtimeatmyfirstever#dubaiworldcupwithmybesties  youguysmadeitpossible😘😘congratsto#arrogateforthemostamazingwin!!Suchabeauty🐎❤️️#inlovewithhimohandthanks forlettingmeknowI'monTVinmarrakesh!!Youmissedit!😜#magicalday 186w,"AUGUST 6, 2017",post,892.0, 
459485.0, jacquelinef143 Verified Pretheraces🌸🦄thankyou and forthelovelyensemble!!#dubaiworldcup 186w,"AUGUST 3, 2017",post,481.0,  @s1dofficial @foxstarhindi @tseries.official @vishaldadlani1 @jonitamusic
407609.0, jacquelinef143 Verified #word💙 186w,"AUGUST 2, 2017",post,678.0,  @tomorrow! S1dofficial @foxstarhindi @tseries.official
362695.0, jacquelinef143 Verified WhenI'mtryingtosummonmyinnerdivabutnoonecaresincludingmanwiththeoranges..Thanks #sunglassesoneofthebestshootsever!!!   #springishere🌸 186w,"AUGUST 1, 2017",post,913.0,  @taapsee
