likes,comments
499k,"1,448"
804k,"2,798"
665k,"2,916"
2.2m,"3,385"
888k,"2,718"
1m,"1,834"
1.2m,"5,546"
951k,"3,687"
1.3m,"1,570"
1.1m,"3,215"
3.4m,"2,403"
369k,905
489k,998
928k,"3,380"
3.5m,"2,145"
511k,"1,592"
567k,"1,447"
990k,"1,953"
2m,"3,722"
1.3m,"8,706"
1.4m,"8,242"
650k,"1,907"
194k,434
500k,"1,527"
2.5m,"3,771"
1.6m,"1,184"
684k,"1,738"
525k,"1,293"
415k,"1,057"
1.1m,"2,555"
584k,"2,332"
1m,"4,320"
664k,"2,589"
1m,"1,933"
1.4m,"2,223"
2m,"1,667"
726k,"3,360"
1.2m,"2,724"
662k,"5,154"
2.2m,14.4k
633k,"2,465"
3m,25.5k
1.1m,"4,635"
2.9m,"2,833"
4.4m,"3,383"
2.7m,19.8k
2.7m,18.3k
3m,22.5k
3.6m,34.9k
4.4m,132k
1.1m,"2,783"
3.5m,"4,476"
3m,"4,239"
3.6m,10.3k
1m,"5,490"
1.5m,"2,302"
764k,"1,963"
817k,"1,552"
2.4m,788
1.2m,"1,827"
1.2m,"6,706"
1.4m,"1,873"
1.2m,"5,825"
1.8m,"1,815"
3.1m,"2,872"
1.9m,89.6k
2.4m,"2,413"
1.1m,"4,560"
878k,"4,681"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
858k,"3,667"
1.2m,"4,976"
1m,"3,340"
1m,"2,769"
848k,"5,383"
1.3m,"7,909"
1m,"4,862"
1m,"3,782"
1.9m,"2,532"
589k,"1,532"
983k,"3,998"
774k,"1,283"
1.3m,"8,353"
680k,"2,269"
788k,"2,622"
796k,"3,613"
2.8m,"3,751"
980k,"2,105"
1.8m,"8,415"
764k,"3,824"
658k,"2,450"
778k,"3,256"
1.1m,10.1k
525k,"2,186"
938k,"3,751"
824k,"2,405"
722k,"2,686"
336k,662
449k,"1,030"
518k,"1,011"
734k,"1,425"
1.1m,"5,293"
207k,760
502k,"2,607"
334k,985
404k,"1,442"
964k,"4,885"
2.3m,"2,586"
864k,"5,035"
989k,"1,751"
1.1m,"6,749"
963k,"6,609"
3.9m,"5,691"
1.2m,"9,191"
1.2m,"7,610"
1.3m,"3,873"
1.6m,"1,144"
744k,"3,349"
647k,"2,579"
703k,"2,529"
1.9m,"5,997"
861k,"3,282"
861k,"3,232"
1.4m,"1,211"
871k,"2,520"
4m,"3,888"
2.5m,"5,834"
671k,"1,247"
1.3m,21.1k
882k,"4,454"
699k,"2,334"
743k,809
720k,"2,259"
744k,"2,511"
2.2m,"5,056"
1.6m,18.1k
473k,848
2.6m,"3,806"
1.3m,"5,778"
625k,"3,370"
3.4m,"2,635"
847k,"1,957"
808k,"3,256"
585k,"1,697"
453k,"1,047"
1.2m,"1,349"
3.3m,"5,488"
826k,"2,891"
1.3m,"8,955"
735k,"3,152"
1.1m,"3,028"
4m,"3,839"
974k,"6,855"
657k,"1,780"
884k,"3,423"
408k,894
677k,"1,475"
453k,802
414k,704
757k,"1,952"
347k,515
405k,674
661k,"1,419"
379k,672
1.5m,"3,565"
880k,"3,061"
646k,"1,956"
588k,"1,747"
510k,"1,498"
785k,"3,084"
831k,"4,115"
2.4m,"5,389"
776k,"2,178"
712k,"2,269"
889k,"3,063"
854k,"3,081"
860k,"4,730"
467k,"1,334"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
256k,"1,047"
701k,"3,171"
352k,"1,153"
752k,"3,454"
864k,"5,367"
863k,"3,940"
717k,"4,432"
761k,"3,834"
646k,"1,755"
960k,"2,722"
853k,"3,527"
3.4m,"4,065"
1.2m,10k
1.1m,"6,742"
424k,777
450k,"2,900"
2.3m,"3,240"
720k,"4,385"
424k,"3,844"
1.1m,"9,313"
954k,"5,807"
860k,"5,812"
1.2m,"6,634"
620k,"3,712"
470k,"4,301"
1.6m,"2,223"
1.1m,"8,319"
576k,"3,110"
472k,"5,251"
1.7m,"2,291"
1.7m,"2,935"
456k,"3,290"
881k,"5,714"
328k,"2,367"
783k,"6,670"
470k,"1,410"
711k,"5,232"
1.2m,"1,878"
1.6m,"1,884"
2.2m,"6,553"
1m,"9,983"
717k,"8,283"
306k,"1,011"
386k,"1,028"
392k,"1,008"
424k,"1,640"
1.2m,"1,386"
481k,"1,702"
438k,"1,328"
271k,691
491k,"3,017"
250k,862
245k,515
468k,"1,166"
378k,"1,545"
405k,"1,741"
206k,420
710k,"1,041"
392k,"1,307"
595k,"2,595"
294k,846
787k,"2,858"
302k,"1,218"
788k,847
443k,"3,188"
293k,"1,269"
515k,"2,112"
976k,988
449k,"2,309"
727k,"4,057"
224k,818
835k,"1,018"
617k,"5,996"
755k,"3,202"
635k,"3,251"
343k,"1,635"
173k,953
286k,878
312k,"1,113"
737k,"6,849"
875k,"3,092"
655k,"3,497"
653k,"2,877"
757k,"2,740"
2.2m,"5,652"
1.7m,"1,004"
1.8m,"2,506"
516k,"1,819"
425k,"1,646"
323k,"1,899"
621k,"2,670"
1.1m,812
436k,"1,966"
600k,"1,638"
239k,"1,502"
204k,"2,298"
400k,"2,888"
324k,797
610k,"2,309"
666k,"7,290"
686k,10.6k
542k,429
221k,592
1.1m,"2,102"
426k,936
249k,457
184k,724
461k,"1,703"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
439k,"1,372"
196k,416
345k,692
236k,348
276k,"1,047"
415k,"1,806"
376k,"2,410"
771k,"1,200"
568k,"6,735"
1.8m,"2,156"
279k,"4,513"
1.9m,"1,669"
396k,"1,852"
103k,"1,104"
379k,"2,153"
571k,"3,487"
358k,"1,136"
121k,266
489k,"2,545"
545k,"2,214"
470k,"2,128"
535k,"1,791"
304k,735
386k,"1,489"
1.1m,"1,136"
328k,"1,256"
262k,565
1.3m,"4,585"
271k,599
683k,"1,359"
178k,475
323k,"1,143"
303k,"1,061"
223k,"2,605"
229k,864
163k,516
932k,"1,368"
347k,"1,155"
1m,"1,047"
332k,"1,010"
1m,"1,650"
303k,809
910k,419
571k,386
469k,"3,038"
240k,"1,079"
283k,"1,038"
909k,"1,281"
358k,"1,920"
218k,"1,375"
524k,801
688k,"1,360"
620k,"5,940"
1.1m,"3,722"
204k,945
227k,675
164k,665
689k,"1,346"
870k,896
285k,"1,696"
361k,"2,330"
392k,"1,621"
462k,"2,677"
429k,"3,303"
186k,442
631k,"2,079"
119k,951
225k,771
709k,"1,427"
536k,763
373k,"1,000"
343k,"1,348"
281k,822
173k,349
288k,"1,302"
360k,"1,873"
215k,717
219k,688
359k,"1,479"
668k,"1,037"
370k,"1,308"
92.7k,297
239k,611
207k,845
198k,686
376k,"1,390"
228k,689
348k,667
283k,"1,494"
272k,"1,051"
222k,692
424k,709
212k,836
621k,"1,111"
1.3m,"1,879"
171k,872
385k,"1,651"
269k,"1,277"
399k,"1,832"
75.7k,397
397k,"3,217"
1.3m,"1,411"
887k,"1,505"
1.3m,"2,778"
227k,"1,302"
326k,"2,040"
332k,"1,837"
458k,"3,152"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
106k,607
141k,516
120k,"1,031"
101k,690
176k,"1,280"
55.4k,403
65.4k,228
87.2k,327
170k,172
108k,399
52.5k,172
86.1k,733
86.4k,540
182k,889
