likes,comments
763k,"3,735"
1m,"3,714"
777k,"2,573"
2.5m,"4,138"
1.1m,"5,819"
490k,"2,550"
1.2m,"7,986"
523k,"2,410"
1m,"4,702"
1.3m,"7,846"
963k,"5,623"
1m,"4,702"
1.3m,"7,846"
963k,"5,623"
859k,"4,264"
705k,"2,452"
869k,"3,557"
1.4m,"1,989"
907k,"3,217"
1m,"5,155"
480k,"1,719"
2.1m,"4,671"
1.4m,"6,505"
1.1m,"3,960"
884k,"2,522"
4m,11.7k
1.2m,24k
1.3m,"9,707"
667k,"3,499"
725k,"3,175"
528k,"1,589"
1.2m,"7,630"
725k,"3,175"
528k,"1,589"
1.2m,"7,630"
1.5m,"9,751"
1m,"4,443"
1m,"6,950"
1.1m,"6,039"
1.1m,"7,045"
758k,"2,320"
685k,"2,096"
1.2m,"8,713"
818k,"2,524"
763k,"2,705"
897k,"3,981"
631k,"2,206"
1m,"4,232"
1.2m,"7,531"
618k,"2,828"
963k,"2,890"
1.3m,"4,002"
949k,"4,141"
1.1m,"3,625"
943k,"3,237"
878k,"2,731"
1.1m,"3,625"
943k,"3,237"
878k,"2,731"
953k,"5,190"
970k,"3,187"
756k,"3,187"
1m,"6,522"
1.1m,"4,421"
776k,"2,999"
1.2m,"8,505"
978k,"2,947"
1.5m,"5,928"
650k,"2,815"
920k,"4,155"
853k,"2,608"
823k,"3,635"
1.4m,"6,468"
714k,"2,532"
625k,"1,698"
1.2m,"5,043"
674k,"1,730"
625k,"1,698"
1.2m,"5,043"
674k,"1,730"
998k,"4,789"
1m,"5,483"
1.1m,"6,115"
938k,"1,196"
1.2m,"4,923"
698k,"2,719"
882k,"4,609"
910k,"6,113"
593k,"1,838"
582k,"2,349"
568k,"3,416"
1.6m,"7,781"
834k,"2,557"
871k,"3,188"
959k,"4,455"
917k,"4,381"
1.1m,"5,898"
477k,"1,611"
917k,"4,381"
1.1m,"5,898"
477k,"1,611"
1.5m,"1,066"
1.3m,964
1.4m,"1,630"
787k,"3,832"
825k,"2,870"
1.5m,"2,277"
598k,"1,981"
841k,"3,566"
700k,"2,361"
708k,"3,487"
598k,"1,966"
743k,"2,427"
758k,"2,800"
827k,"3,968"
992k,"5,113"
980k,"1,718"
399k,"1,083"
1.2m,"5,055"
980k,"1,718"
399k,"1,083"
1.2m,"5,055"
2.4m,"3,424"
1.1m,"3,916"
833k,"3,422"
645k,"1,967"
975k,"3,890"
944k,"4,340"
421k,"1,107"
1.2m,"6,010"
712k,"1,419"
1.2m,"4,327"
969k,"5,053"
434k,"1,692"
974k,"4,237"
627k,"1,805"
1m,"2,833"
1.1m,"4,823"
943k,"2,106"
823k,"4,910"
1.1m,"4,823"
943k,"2,106"
823k,"4,910"
597k,"2,216"
984k,"4,560"
895k,"4,122"
953k,"4,799"
658k,"1,924"
701k,"1,912"
841k,"1,966"
479k,"1,161"
810k,"2,158"
992k,"2,920"
699k,"1,662"
838k,"2,587"
466k,"1,111"
391k,765
708k,"1,877"
493k,"1,573"
869k,"2,733"
479k,"1,410"
493k,"1,573"
869k,"2,733"
479k,"1,410"
796k,"3,707"
600k,"1,450"
659k,"2,091"
476k,"2,674"
723k,"3,139"
793k,"4,168"
365k,922
691k,"1,214"
301k,"1,175"
458k,"1,523"
947k,"6,756"
638k,"2,228"
639k,"2,765"
761k,"3,544"
730k,"6,601"
750k,"2,085"
498k,"1,815"
367k,"1,932"
750k,"2,085"
498k,"1,815"
367k,"1,932"
2.5m,"3,026"
293k,"1,282"
786k,"1,933"
336k,"1,080"
1.4m,"1,896"
1.2m,"1,150"
1.6m,"2,271"
284k,"1,333"
904k,"3,517"
797k,"4,458"
753k,"3,002"
757k,"4,584"
169k,996
254k,"1,060"
1.7m,"2,618"
225k,893
483k,"2,679"
803k,"4,292"
470k,"2,211"
679k,"2,083"
578k,"1,389"
470k,"2,211"
679k,"2,083"
578k,"1,389"
632k,"3,134"
944k,"5,213"
2.7m,"2,130"
813k,"4,331"
881k,"4,646"
644k,"1,850"
1m,"6,516"
822k,"4,041"
1m,"6,045"
436k,"1,769"
686k,"2,679"
662k,"2,442"
528k,"1,859"
744k,"2,722"
750k,"2,446"
297k,"1,650"
1m,"8,815"
732k,"2,745"
297k,"1,650"
1m,"8,815"
732k,"2,745"
907k,749
649k,"1,656"
669k,"2,402"
911k,"5,542"
1m,707
749k,"3,448"
254k,"1,025"
659k,"2,073"
3.4m,"2,812"
1.2m,"8,731"
665k,"2,725"
1m,"8,442"
730k,"4,752"
798k,"2,418"
1m,"3,395"
298k,"1,454"
2.4m,"3,518"
866k,"4,806"
298k,"1,454"
2.4m,"3,518"
866k,"4,806"
392k,882
3.2m,"3,660"
