likes,comments
344k,911
521k,"1,798"
531k,"1,457"
599k,"2,495"
832k,"3,810"
296k,952
572k,"2,597"
691k,"2,496"
342k,951
754k,"3,035"
673k,"2,301"
342k,951
754k,"3,035"
673k,"2,301"
309k,"2,573"
561k,"3,002"
654k,"4,013"
761k,"4,550"
477k,"2,165"
486k,"2,150"
950k,"4,900"
496k,"2,215"
574k,"3,336"
626k,"3,269"
905k,"5,794"
393k,"1,058"
2.2m,"4,704"
351k,958
542k,"1,729"
828k,"2,961"
282k,948
428k,"1,844"
828k,"2,961"
282k,948
428k,"1,844"
339k,864
181k,365
333k,"1,125"
1m,"5,391"
716k,"2,025"
233k,612
282k,655
345k,"1,225"
254k,746
359k,"1,048"
220k,535
503k,"1,860"
440k,"2,009"
443k,"1,553"
410k,"1,196"
711k,"3,786"
301k,895
463k,"1,535"
529k,"2,265"
326k,938
658k,"2,346"
529k,"2,265"
326k,938
658k,"2,346"
420k,"1,449"
243k,752
797k,"2,730"
377k,"2,366"
348k,886
4.3m,"4,609"
558k,"1,614"
343k,811
646k,"2,516"
1m,"5,032"
514k,"1,626"
686k,"1,964"
235k,713
657k,"4,559"
552k,"2,629"
737k,"3,553"
952k,"4,858"
1.1m,"6,817"
737k,"3,553"
952k,"4,858"
1.1m,"6,817"
366k,"2,038"
1.8m,"1,990"
337k,"1,285"
499k,"1,245"
504k,"1,305"
394k,"1,032"
574k,"2,445"
390k,"1,276"
722k,"1,989"
331k,727
766k,"3,863"
484k,"1,497"
667k,"1,882"
400k,"1,038"
500k,"1,446"
2.1m,"1,431"
356k,827
681k,"3,367"
2.1m,"1,431"
356k,827
681k,"3,367"
1.4m,"1,423"
294k,906
498k,"1,175"
361k,897
836k,"4,199"
600k,"1,561"
1.3m,712
785k,"2,053"
3.1m,"3,862"
974k,"4,766"
344k,"1,311"
567k,"1,914"
283k,928
269k,722
574k,"2,576"
498k,"1,239"
3.6m,"2,488"
248k,534
498k,"1,239"
3.6m,"2,488"
248k,534
354k,"1,053"
551k,"2,249"
258k,"1,418"
588k,"2,744"
1m,"1,040"
224k,659
637k,"2,493"
724k,"2,444"
529k,"2,382"
157k,610
661k,"2,074"
723k,"2,887"
293k,826
369k,808
650k,"1,703"
952k,"3,093"
372k,810
1.6m,704
952k,"3,093"
372k,810
1.6m,704
416k,"1,283"
411k,"1,011"
556k,"2,977"
329k,"1,203"
3.5m,"1,562"
278k,571
346k,"1,100"
238k,512
765k,"2,366"
292k,659
431k,"1,089"
938k,"3,650"
503k,"1,885"
600k,"2,708"
501k,"1,425"
382k,"1,263"
497k,"1,391"
508k,"1,524"
382k,"1,263"
497k,"1,391"
508k,"1,524"
232k,729
316k,"1,094"
693k,"3,238"
1m,"4,622"
457k,"1,387"
199k,545
575k,"1,623"
377k,"1,531"
3m,"2,071"
1.5m,"2,672"
370k,"1,504"
2.4m,"4,273"
627k,"2,619"
230k,655
450k,"1,840"
733k,"3,510"
518k,"2,014"
766k,"3,770"
733k,"3,510"
518k,"2,014"
766k,"3,770"
456k,"3,334"
248k,860
395k,"1,184"
276k,"1,183"
332k,"2,068"
269k,"1,081"
726k,"3,454"
237k,553
401k,"1,115"
529k,"2,048"
194k,713
205k,512
584k,"1,215"
764k,"2,026"
575k,"1,609"
391k,"1,202"
530k,"1,621"
1.7m,"1,887"
391k,"1,202"
530k,"1,621"
1.7m,"1,887"
272k,"1,109"
587k,"1,261"
249k,507
1.5m,"1,476"
1.9m,"1,229"
2.9m,"1,256"
479k,"1,185"
426k,"1,579"
514k,"1,379"
633k,"2,154"
290k,"1,132"
331k,"1,558"
656k,"2,091"
