likes,comments
407k,"2,459"
202k,"1,397"
420k,"2,970"
603k,"2,903"
1.2m,"3,174"
349k,948
729k,"1,680"
653k,"3,691"
1m,12.2k
795k,"1,485"
407k,"1,944"
305k,"1,272"
464k,"2,596"
362k,"1,662"
299k,"1,598"
391k,"1,795"
611k,"1,210"
889k,"2,365"
607k,"2,217"
267k,"1,828"
1.1m,"4,199"
249k,"1,270"
445k,"1,937"
1.5m,"1,478"
959k,"1,223"
846k,"6,159"
1.7m,"3,168"
586k,"4,562"
1.9m,"4,505"
2.4m,"7,071"
187k,"1,239"
176k,"1,149"
342k,"2,699"
760k,"1,848"
435k,"7,563"
220k,"1,720"
605k,"1,452"
783k,"3,397"
762k,"2,320"
211k,"1,793"
266k,"1,746"
951k,"3,218"
1.1m,"4,439"
779k,"5,395"
321k,"2,009"
606k,"8,300"
1.1m,"3,726"
583k,"3,547"
1.2m,"4,308"
530k,"3,946"
522k,"2,246"
573k,"3,076"
650k,"2,984"
562k,"3,103"
508k,"2,254"
1.7m,"4,129"
634k,"3,302"
487k,"1,747"
638k,"3,976"
1.8m,"6,729"
567k,"2,666"
656k,"3,127"
1.9m,"5,993"
588k,"2,666"
439k,"1,809"
404k,"4,054"
224k,"1,553"
679k,"5,086"
200k,"1,261"
500k,"2,850"
511k,"2,960"
170k,901
508k,"3,619"
1.8m,"7,110"
1.2m,"4,161"
1.2m,"2,493"
417k,"3,339"
603k,"2,755"
295k,"2,514"
365k,"2,223"
474k,"2,334"
514k,"4,540"
413k,"2,313"
277k,"1,058"
314k,"4,059"
445k,"2,857"
404k,"2,801"
411k,"2,443"
406k,"2,490"
350k,"2,453"
543k,"4,578"
751k,"6,368"
555k,"4,437"
161k,994
179k,"1,426"
170k,821
884k,"1,233"
898k,"1,695"
258k,"1,357"
641k,"1,838"
550k,"4,709"
494k,"4,538"
187k,"1,499"
295k,"2,099"
889k,"2,207"
678k,875
161k,"1,257"
242k,"1,479"
691k,"2,122"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
243k,"2,031"
186k,"1,189"
185k,"1,161"
239k,"1,334"
418k,"3,274"
204k,"2,014"
327k,"2,325"
227k,"1,860"
274k,"3,349"
161k,"2,309"
254k,"1,983"
310k,"1,627"
157k,"1,082"
130k,"1,229"
129k,836
130k,828
274k,"5,195"
206k,"1,880"
233k,"3,429"
157k,"1,463"
246k,"2,606"
354k,10.1k
68.2k,"2,304"
95.2k,"1,139"
206k,"3,018"
169k,"3,101"
138k,"2,054"
162k,"1,867"
172k,"1,623"
79.9k,855
127k,"1,420"
173k,"2,869"
155k,"1,752"
84.4k,314
127k,834
112k,592
135k,932
189k,"1,246"
130k,"2,873"
167k,"2,684"
129k,"1,530"
51.9k,263
164k,"1,875"
53.4k,197
57.9k,276
50.1k,248
102k,"2,079"
45.4k,273
53.7k,310
43.3k,247
47.9k,218
47.9k,198
111k,"1,854"
46.2k,242
49.6k,241
45.7k,213
120k,"1,719"
48.9k,252
48.7k,284
47.4k,263
52.2k,258
48.2k,248
51.3k,259
154k,"4,779"
50.8k,276
46.1k,259
48.8k,307
132k,"1,192"
45.6k,229
44.8k,273
51.5k,286
49.9k,305
48.2k,282
59.4k,335
183k,"3,258"
47.1k,236
49.4k,248
53.3k,327
52.7k,265
199k,"2,515"
49.7k,206
52.7k,311
50.4k,282
49.9k,286
53.4k,315
59.7k,378
139k,"1,688"
